,ProjectName,methodName,methodBody,methodBodyLength,TotalMN,Prefix,Rank,AllOccurrance
1772,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\discovery\shared\resolver\aws\AwsEndpoint.java,get zone,public  string   (  )  {  return zone ;   }  ,45,2,zone,2,[33]
1773,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\discovery\shared\resolver\aws\AwsEndpoint.java,hash code,@ override public int   (  )  {  int result = super . hash code (  )  ;  result = 31 * result  +   ( zone  !  =  null  ?  zone . hash code (  )  : 0 )  ;  result = 31 * result  +   ( region  !  =  null  ?  region . hash code (  )  : 0 )  ;  return result ,255,2,hash,1,"[54, 129, 215]"
1774,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\discovery\shared\resolver\aws\AwsEndpoint.java,hash code,@ override public int   (  )  {  int result = super . hash code (  )  ;  result = 31 * result  +   ( zone  !  =  null  ?  zone . hash code (  )  : 0 )  ;  result = 31 * result  +   ( region  !  =  null  ?  region . hash code (  )  : 0 )  ;  return result ,255,2,code,2,"[59, 134, 220]"
1775,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\discovery\shared\resolver\aws\AwsEndpoint.java,to string,"@ override public  string   (  )  {  return "" aws endpoint {  service url = '""  +  service url  +  '\'' +  ""  region = '"" +  region +  '\'' +  ""  zone = '"" +  zone +  '\'' +  ' } ' ;   }  ",188,2,to,1,[]
1776,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\discovery\shared\resolver\aws\AwsEndpoint.java,to string,"@ override public  string   (  )  {  return "" aws endpoint {  service url = '""  +  service url  +  '\'' +  ""  region = '"" +  region +  '\'' +  ""  zone = '"" +  zone +  '\'' +  ' } ' ;   }  ",188,2,string,2,[19]
1777,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\discovery\shared\resolver\aws\ConfigClusterResolver.java, config cluster resolver,public   (  eureka client config client config  instance info my instance info )  {  this . client config = client config ;  this . my instance info = my instance info ;   }  ,175,3,config,1,"[26, 40, 99, 115]"
1778,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\discovery\shared\resolver\aws\ConfigClusterResolver.java, config cluster resolver,public   (  eureka client config client config  instance info my instance info )  {  this . client config = client config ;  this . my instance info = my instance info ;   }  ,175,3,cluster,2,[]
1779,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\discovery\shared\resolver\aws\ConfigClusterResolver.java, config cluster resolver,public   (  eureka client config client config  instance info my instance info )  {  this . client config = client config ;  this . my instance info = my instance info ;   }  ,175,3,resolver,3,[]
1780,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\discovery\shared\resolver\aws\ConfigClusterResolver.java,get cluster endpoints,"@ override public  list <  aws endpoint >    (  )  {  if  ( client config . should use dns for fetching service urls (  )  )   {  if  ( logger . is info enabled (  )  )   {  logger . info ( "" resolving eureka endpoints via dns:  {  } "" getdns name (  )  )",255,3,get,1,[236]
1781,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\discovery\shared\resolver\aws\ConfigClusterResolver.java,get cluster endpoints,"@ override public  list <  aws endpoint >    (  )  {  if  ( client config . should use dns for fetching service urls (  )  )   {  if  ( logger . is info enabled (  )  )   {  logger . info ( "" resolving eureka endpoints via dns:  {  } "" getdns name (  )  )",255,3,cluster,2,[]
1782,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\discovery\shared\resolver\aws\ConfigClusterResolver.java,get cluster endpoints,"@ override public  list <  aws endpoint >    (  )  {  if  ( client config . should use dns for fetching service urls (  )  )   {  if  ( logger . is info enabled (  )  )   {  logger . info ( "" resolving eureka endpoints via dns:  {  } "" getdns name (  )  )",255,3,endpoints,3,[209]
1783,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\discovery\shared\resolver\aws\ConfigClusterResolver.java,get cluster endpoints from config,"private  list <  aws endpoint >    (  )  {   string[] avail zones = client config . get availability zones ( client config . get region (  )  )  ;   string my zone =  instance info . get zone ( avail zones my instance info )  ;   map <  string  list <  string >  >  service urls =  endpoint utils . get service urls map from config ( client config my zone client config . should prefer same zone eureka (  )  )  ;   list <  aws endpoint >  endpoints = new  array list <  >  (  )  ;  for  (   string zone : service urls . key set (  )  )   {  for  (   string url : service urls . get ( zone )  )   {  try  {  endpoints . add ( new  aws endpoint ( url get region (  )  zone )  )  ;   }  catch  (   exception ignore )   {  logger . warn ( "" invalid eureka server uri:  {  }  ;  removing from the server pool"" url )  ;   }   }   }  logger . debug ( "" config resolved to  {  } "" endpoints )  ;  if  ( endpoints . is empty (  )  )   {  logger . error ( "" cannot resolve to any endpoints from provided configuration:  {  } "" service urls )  ;   }  return endpoints ;   }  ",1065,5,get,1,"[84, 125, 183, 299, 579, 650]"
1784,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\discovery\shared\resolver\aws\ConfigClusterResolver.java,get cluster endpoints from config,"private  list <  aws endpoint >    (  )  {   string[] avail zones = client config . get availability zones ( client config . get region (  )  )  ;   string my zone =  instance info . get zone ( avail zones my instance info )  ;   map <  string  list <  string >  >  service urls =  endpoint utils . get service urls map from config ( client config my zone client config . should prefer same zone eureka (  )  )  ;   list <  aws endpoint >  endpoints = new  array list <  >  (  )  ;  for  (   string zone : service urls . key set (  )  )   {  for  (   string url : service urls . get ( zone )  )   {  try  {  endpoints . add ( new  aws endpoint ( url get region (  )  zone )  )  ;   }  catch  (   exception ignore )   {  logger . warn ( "" invalid eureka server uri:  {  }  ;  removing from the server pool"" url )  ;   }   }   }  logger . debug ( "" config resolved to  {  } "" endpoints )  ;  if  ( endpoints . is empty (  )  )   {  logger . error ( "" cannot resolve to any endpoints from provided configuration:  {  } "" service urls )  ;   }  return endpoints ;   }  ",1065,5,cluster,2,[]
1785,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\discovery\shared\resolver\aws\ConfigClusterResolver.java,get cluster endpoints from config,"private  list <  aws endpoint >    (  )  {   string[] avail zones = client config . get availability zones ( client config . get region (  )  )  ;   string my zone =  instance info . get zone ( avail zones my instance info )  ;   map <  string  list <  string >  >  service urls =  endpoint utils . get service urls map from config ( client config my zone client config . should prefer same zone eureka (  )  )  ;   list <  aws endpoint >  endpoints = new  array list <  >  (  )  ;  for  (   string zone : service urls . key set (  )  )   {  for  (   string url : service urls . get ( zone )  )   {  try  {  endpoints . add ( new  aws endpoint ( url get region (  )  zone )  )  ;   }  catch  (   exception ignore )   {  logger . warn ( "" invalid eureka server uri:  {  }  ;  removing from the server pool"" url )  ;   }   }   }  logger . debug ( "" config resolved to  {  } "" endpoints )  ;  if  ( endpoints . is empty (  )  )   {  logger . error ( "" cannot resolve to any endpoints from provided configuration:  {  } "" service urls )  ;   }  return endpoints ;   }  ",1065,5,endpoints,3,"[440, 608, 874, 896, 971, 1048]"
1786,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\discovery\shared\resolver\aws\ConfigClusterResolver.java,get cluster endpoints from config,"private  list <  aws endpoint >    (  )  {   string[] avail zones = client config . get availability zones ( client config . get region (  )  )  ;   string my zone =  instance info . get zone ( avail zones my instance info )  ;   map <  string  list <  string >  >  service urls =  endpoint utils . get service urls map from config ( client config my zone client config . should prefer same zone eureka (  )  )  ;   list <  aws endpoint >  endpoints = new  array list <  >  (  )  ;  for  (   string zone : service urls . key set (  )  )   {  for  (   string url : service urls . get ( zone )  )   {  try  {  endpoints . add ( new  aws endpoint ( url get region (  )  zone )  )  ;   }  catch  (   exception ignore )   {  logger . warn ( "" invalid eureka server uri:  {  }  ;  removing from the server pool"" url )  ;   }   }   }  logger . debug ( "" config resolved to  {  } "" endpoints )  ;  if  ( endpoints . is empty (  )  )   {  logger . error ( "" cannot resolve to any endpoints from provided configuration:  {  } "" service urls )  ;   }  return endpoints ;   }  ",1065,5,from,4,"[320, 784, 981]"
1787,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\discovery\shared\resolver\aws\ConfigClusterResolver.java,get cluster endpoints from config,"private  list <  aws endpoint >    (  )  {   string[] avail zones = client config . get availability zones ( client config . get region (  )  )  ;   string my zone =  instance info . get zone ( avail zones my instance info )  ;   map <  string  list <  string >  >  service urls =  endpoint utils . get service urls map from config ( client config my zone client config . should prefer same zone eureka (  )  )  ;   list <  aws endpoint >  endpoints = new  array list <  >  (  )  ;  for  (   string zone : service urls . key set (  )  )   {  for  (   string url : service urls . get ( zone )  )   {  try  {  endpoints . add ( new  aws endpoint ( url get region (  )  zone )  )  ;   }  catch  (   exception ignore )   {  logger . warn ( "" invalid eureka server uri:  {  }  ;  removing from the server pool"" url )  ;   }   }   }  logger . debug ( "" config resolved to  {  } "" endpoints )  ;  if  ( endpoints . is empty (  )  )   {  logger . error ( "" cannot resolve to any endpoints from provided configuration:  {  } "" service urls )  ;   }  return endpoints ;   }  ",1065,5,config,5,"[75, 116, 325, 341, 363, 847, 995]"
1788,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\discovery\shared\resolver\aws\ConfigClusterResolver.java,get cluster endpoints from dns,"private  list <  aws endpoint >    (  )  {   string discovery dns name = getdns name (  )  ;  int port =  integer . parse int ( client config . get eureka server port (  )  )  ;   dns txt record cluster resolver dns resolver = new  dns txt record cluster resolver ( get region (  )  discovery dns name true port false client config . get eureka serverurl context (  )  )  ;   list <  aws endpoint >  endpoints = dns resolver . get cluster endpoints (  )  ;  if  ( endpoints . is empty (  )  )   {  logger . error ( "" cannot resolve to any endpoints for the given dns name:  {  } "" discovery dns name )  ;   }  return endpoints ;   }  ",634,5,get,1,"[73, 144, 266, 334, 427]"
1789,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\discovery\shared\resolver\aws\ConfigClusterResolver.java,get cluster endpoints from dns,"private  list <  aws endpoint >    (  )  {   string discovery dns name = getdns name (  )  ;  int port =  integer . parse int ( client config . get eureka server port (  )  )  ;   dns txt record cluster resolver dns resolver = new  dns txt record cluster resolver ( get region (  )  discovery dns name true port false client config . get eureka serverurl context (  )  )  ;   list <  aws endpoint >  endpoints = dns resolver . get cluster endpoints (  )  ;  if  ( endpoints . is empty (  )  )   {  logger . error ( "" cannot resolve to any endpoints for the given dns name:  {  } "" discovery dns name )  ;   }  return endpoints ;   }  ",634,5,cluster,2,"[195, 247, 431]"
1790,C:\Users\User\Desktop\Thesis\eureka\eureka-client\src\main\java\com\netflix\discovery\shared\resolver\aws\ConfigClusterResolver.java,get cluster endpoints from dns,"private  list <  aws endpoint >    (  )  {   string discovery dns name = getdns name (  )  ;  int port =  integer . parse int ( client config . get eureka server port (  )  )  ;   dns txt record cluster resolver dns resolver = new  dns txt record cluster resolver ( get region (  )  discovery dns name true port false client config . get eureka serverurl context (  )  )  ;   list <  aws endpoint >  endpoints = dns resolver . get cluster endpoints (  )  ;  if  ( endpoints . is empty (  )  )   {  logger . error ( "" cannot resolve to any endpoints for the given dns name:  {  } "" discovery dns name )  ;   }  return endpoints ;   }  ",634,5,endpoints,3,"[400, 439, 464, 539, 617]"
