,ProjectName,methodName,methodBody,methodBodyLength,TotalMN,Prefix,Rank,AllOccurrance
638,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\internal\SqlScriptParser.java, sql script parser,public   (  token handler semicolon handler )  {  this . semicolon handler = semicolon handler ;   }  ,17,3,script,2,[]
639,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\internal\SqlScriptParser.java, sql script parser,public   (  token handler semicolon handler )  {  this . semicolon handler = semicolon handler ;   }  ,17,3,parser,3,[]
640,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\JdbiException.java, jdbi exception,public   (  string message )  {  super ( message )  ;   }  ,12,2,jdbi,1,[]
641,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\JdbiException.java, jdbi exception,public   (  string message )  {  super ( message )  ;   }  ,12,2,exception,2,[]
642,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java, jdbi,"private   (  connection factory connection factory )  {   objects . require non null ( connection factory ""null connection factory"" )  ;  this . connection factory = connection factory ;   }  ",30,1,jdbi,1,[]
643,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,create,"public static  jdbi   ( final  string url final  string username final  string password )  {   objects . require non null ( url ""null url"" )  ;   objects . require non null ( username ""null username"" )  ;   objects . require non null ( password ""null password"" )  ;  return create (  (  )   -  >   driver manager . get connection ( url username password )  )  ;   }  ",68,1,create,1,[50]
644,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,get config,@ override public  config registry   (  )  {  return config ;   }  ,12,2,get,1,[]
645,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,get config,@ override public  config registry   (  )  {  return config ;   }  ,12,2,config,2,"[4, 10]"
646,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,get statement builder factory,public  statement builder factory   (  )  {  return this . statement builder factory . get (  )  ;   }  ,19,4,get,1,[15]
647,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,get statement builder factory,public  statement builder factory   (  )  {  return this . statement builder factory . get (  )  ;   }  ,19,4,statement,2,"[2, 11]"
648,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,get statement builder factory,public  statement builder factory   (  )  {  return this . statement builder factory . get (  )  ;   }  ,19,4,builder,3,"[3, 12]"
649,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,get statement builder factory,public  statement builder factory   (  )  {  return this . statement builder factory . get (  )  ;   }  ,19,4,factory,4,"[4, 13]"
650,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,get transaction handler,public  transaction handler   (  )  {  return this . transactionhandler . get (  )  ;   }  ,16,3,get,1,[12]
651,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,get transaction handler,public  transaction handler   (  )  {  return this . transactionhandler . get (  )  ;   }  ,16,3,transaction,2,[2]
652,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,get transaction handler,public  transaction handler   (  )  {  return this . transactionhandler . get (  )  ;   }  ,16,3,handler,3,[3]
653,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,in transaction,public  < r x extends  exception > r   ( final  transaction isolation level level final  handle callback < r x >  callback )  throws x  {  return with handle ( handle  -  >  handle .  < r x > in transaction ( level callback )  )  ;   }  ,48,2,in,1,[40]
654,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,in transaction,public  < r x extends  exception > r   ( final  transaction isolation level level final  handle callback < r x >  callback )  throws x  {  return with handle ( handle  -  >  handle .  < r x > in transaction ( level callback )  )  ;   }  ,48,2,transaction,2,"[11, 41]"
655,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,install plugin,public  jdbi   (  jdbi plugin plugin )  {  plugin . customize jdbi ( this )  ;  plugins . add ( plugin )  ;  return this ;   }  ,27,2,install,1,[]
656,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,install plugin,public  jdbi   (  jdbi plugin plugin )  {  plugin . customize jdbi ( this )  ;  plugins . add ( plugin )  ;  return this ;   }  ,27,2,plugin,2,"[5, 6, 9, 21]"
657,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,install plugins,"public  jdbi   (  )  {   service loader . load (  jdbi plugin . class )  . for each ( this::install plugin )  ;  log . debug ( "" automatically installed plugins  {  } "" plugins )  ;  return this ;   }  ",41,2,install,1,[]
658,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,install plugins,"public  jdbi   (  )  {   service loader . load (  jdbi plugin . class )  . for each ( this::install plugin )  ;  log . debug ( "" automatically installed plugins  {  } "" plugins )  ;  return this ;   }  ",41,2,plugins,2,"[31, 35]"
659,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,on demand,"public  < e > e   (  class < e >  extension type )  throws  no such extension exception  {  if  (  ! extension type . is interface (  )  )   {  throw new  illegal argument exception ( "" on - demand extensions are only supported for interfaces . "" )  ;   }  if  (  ! get config (  extensions . class )  . has extension for ( extension type )  )   {  throw new  no such extension exception ( "" extension not found: ""  +  extension type )  ;   }  return  on demand extensions . create ( this extension type )  ;   }  ",103,2,on,1,"[39, 92]"
660,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,on demand,"public  < e > e   (  class < e >  extension type )  throws  no such extension exception  {  if  (  ! extension type . is interface (  )  )   {  throw new  illegal argument exception ( "" on - demand extensions are only supported for interfaces . "" )  ;   }  if  (  ! get config (  extensions . class )  . has extension for ( extension type )  )   {  throw new  no such extension exception ( "" extension not found: ""  +  extension type )  ;   }  return  on demand extensions . create ( this extension type )  ;   }  ",103,2,demand,2,"[41, 93]"
661,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,open,"public  handle   (  )  {  try  {  final long start =  system . nano time (  )  ;   connection conn = connection factory . open connection (  )  ;  final long stop =  system . nano time (  )  ;  for  (   jdbi plugin p : plugins )   {  conn = p . customize connection ( conn )  ;   }   statement builder cache = statement builder factory . get (  )  . create statement builder ( conn )  ;   handle h = new  handle ( config . create copy (  )  transactionhandler . get (  )  cache conn )  ;  for  (   jdbi plugin p : plugins )   {  h = p . customize handle ( h )  ;   }  log . trace ( "" jdbi [ {  } ] obtain handle [ {  } ] in  {  } ms"" this h  ( stop  -  start )   /  1000000l )  ;  return h ;   }  catch  (  sql exception e )   {  throw new  connection exception ( e )  ;   }   }  ",172,1,open,1,[25]
662,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,set statement builder factory,public  jdbi   (  statement builder factory factory )  {  this . statement builder factory . set ( factory )  ;  return this ;   }  ,24,4,set,1,[16]
663,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,set statement builder factory,public  jdbi   (  statement builder factory factory )  {  this . statement builder factory . set ( factory )  ;  return this ;   }  ,24,4,statement,2,"[4, 12]"
664,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,set statement builder factory,public  jdbi   (  statement builder factory factory )  {  this . statement builder factory . set ( factory )  ;  return this ;   }  ,24,4,builder,3,"[5, 13]"
665,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,set statement builder factory,public  jdbi   (  statement builder factory factory )  {  this . statement builder factory . set ( factory )  ;  return this ;   }  ,24,4,factory,4,"[6, 7, 14, 18]"
666,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,set transaction handler,"public  jdbi   (  transaction handler handler )  {   objects . require non null ( handler ""null transaction handler"" )  ;  this . transactionhandler . set ( handler )  ;  return this ;   }  ",33,3,set,1,[25]
667,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,set transaction handler,"public  jdbi   (  transaction handler handler )  {   objects . require non null ( handler ""null transaction handler"" )  ;  this . transactionhandler . set ( handler )  ;  return this ;   }  ",33,3,transaction,2,"[4, 17]"
668,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,set transaction handler,"public  jdbi   (  transaction handler handler )  {   objects . require non null ( handler ""null transaction handler"" )  ;  this . transactionhandler . set ( handler )  ;  return this ;   }  ",33,3,handler,3,"[5, 6, 15, 27]"
669,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,use extension,public  < e x extends  exception > void   (  class < e >  extension type  extension consumer < e x >  callback )  throws  no such extension exception  x  {  with extension ( extension type extension  -  >   {  callback . use extension ( extension )  ;  return null ;   }   )  ;   }  ,54,2,use,1,[42]
670,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,use extension,public  < e x extends  exception > void   (  class < e >  extension type  extension consumer < e x >  callback )  throws  no such extension exception  x  {  with extension ( extension type extension  -  >   {  callback . use extension ( extension )  ;  return null ;   }   )  ;   }  ,54,2,extension,2,"[14, 16, 27, 32, 34, 36, 43, 45]"
671,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,use handle,public  < x extends  exception > void   ( final  handle consumer < x >  callback )  throws x  {  with handle ( h  -  >   {  callback . use handle ( h )  ;  return null ;   }   )  ;   }  ,41,2,use,1,[29]
672,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,use handle,public  < x extends  exception > void   ( final  handle consumer < x >  callback )  throws x  {  with handle ( h  -  >   {  callback . use handle ( h )  ;  return null ;   }   )  ;   }  ,41,2,handle,2,"[10, 21, 30]"
673,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,use transaction,public  < x extends  exception > void   ( final  transaction isolation level level final  handle consumer < x >  callback )  throws x  {  use handle ( handle  -  >  handle . use transaction ( level callback )  )  ;   }  ,41,2,use,1,"[25, 33]"
674,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,use transaction,public  < x extends  exception > void   ( final  transaction isolation level level final  handle consumer < x >  callback )  throws x  {  use handle ( handle  -  >  handle . use transaction ( level callback )  )  ;   }  ,41,2,transaction,2,"[10, 34]"
675,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,with extension,"public  < r e x extends  exception > r   (  class < e >  extension type  extension callback < r e x >  callback )  throws  no such extension exception  x  {  try  (  lazy handle supplier handle = new  lazy handle supplier ( this config )  )  {  e extension = get config (  extensions . class )  . find for ( extension type handle )  . or else throw (  (  )   -  >  new  no such extension exception ( "" extension not found: ""  +  extension type )  )  ;  return callback . with extension ( extension )  ;   }   }  ",104,2,with,1,[97]
676,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,with extension,"public  < r e x extends  exception > r   (  class < e >  extension type  extension callback < r e x >  callback )  throws  no such extension exception  x  {  try  (  lazy handle supplier handle = new  lazy handle supplier ( this config )  )  {  e extension = get config (  extensions . class )  . find for ( extension type handle )  . or else throw (  (  )   -  >  new  no such extension exception ( "" extension not found: ""  +  extension type )  )  ;  return callback . with extension ( extension )  ;   }   }  ",104,2,extension,2,"[15, 17, 29, 51, 64, 80, 84, 89, 98, 100]"
677,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,with handle,public  < r x extends  exception > r   (  handle callback < r x >  callback )  throws x  {  try  (  handle h = this . open (  )  )  {  return callback . with handle ( h )  ;   }   }  ,43,2,with,1,[36]
678,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\Jdbi.java,with handle,public  < r x extends  exception > r   (  handle callback < r x >  callback )  throws x  {  try  (  handle h = this . open (  )  )  {  return callback . with handle ( h )  ;   }   }  ,43,2,handle,2,"[10, 23, 37]"
679,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\mapper\BuiltInMapperFactory.java,build,@ override public  optional <  column mapper <  ?  >  >    (  type type  config registry config )  {   class <  ?  >  raw type = get erased type ( type )  ;  if  ( raw type . is enum (  )  )   {  return  optional . of (  enum mapper . by name ( raw type .,58,1,build,1,[]
680,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\generic\internal\Reflection.java,new proxy,"public static  < t > t   (  class < t >  interface type  invocation handler handler )  {  check not null ( handler ""handler"" )  ;  check argument ( interface type . is interface (  )  ""%s is not an interface"" interface type )  ;   object object =  proxy . new proxy instance ( interface type . get class loader (  )  new  class <  ?  > [] { interface type }  handler )  ;  return interface type . cast ( object )  ;   }  ",85,2,new,1,"[51, 63]"
681,C:\Users\User\Desktop\Thesis\jdbi\core\src\main\java\org\jdbi\v3\core\generic\internal\Reflection.java,new proxy,"public static  < t > t   (  class < t >  interface type  invocation handler handler )  {  check not null ( handler ""handler"" )  ;  check argument ( interface type . is interface (  )  ""%s is not an interface"" interface type )  ;   object object =  proxy . new proxy instance ( interface type . get class loader (  )  new  class <  ?  > [] { interface type }  handler )  ;  return interface type . cast ( object )  ;   }  ",85,2,proxy,2,"[49, 52]"
