,ProjectName,methodName,methodBody
197,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\container\JSR356AsyncSupport.java,jsr async support,"public   (  atmosphere config config  servlet context ctx )  {  super ( config )  ;   server container container =  (  server container ) ctx . get attribute (  server container . class . get name (  )  )  ;  if  ( container  =  =  null )   {  if  ( ctx . get server info (  )  . contains ( "" web logic"" )  )   {  logger . error ( "" {  }  must use jdk 1 . 8 +  with  web socket"" ctx . get server info (  )  )  ;   }  throw new  illegal state exception ( "" unable to configure jsr356 at that stage .   server container is null"" )  ;   }  int path length = 5 ;   string s = config . get init parameter (  application config . jsr356   path   mapping   length )  ;  if  ( s  !  =  null )   {  path length =  integer . value of ( s )  ;   }  logger . trace ( ""jsr356  path mapping  size  {  } "" path length )  ;   string servlet path = config . get init parameter (  application config . jsr356   mapping   path )  ;  if  ( servlet path  =  =  null )   {  servlet path = io utils . guest servlet path ( config )  ;  if  ( servlet path . equals ( "" / "" )  || servlet path . equals ( "" / *"" )  )   {  servlet path = """" ;   }   }  logger . info ( ""jsr 356  mapping path  {  } "" servlet path )  ;  configurator = new  atmosphere configurator ( config . framework (  )  )  ;   string builder b = new  string builder ( servlet path )  ;   list <  string >  endpoint paths = new  array list <  >  (  )  ;  endpoint paths . add ( servlet path )  ;  for  ( int i = 0 ;  i  <  path length ;  i +  +  )   {  b . append ( "" / "" )  ;  endpoint paths . add ( b . to string (  )  )  ;  b . append ( "" { path""  +  i  +  "" } "" )  ;  endpoint paths . add ( b . to string (  )  )  ;   }  for  (   string endpoint path : endpoint paths )   {  if  ( """" . equals ( endpoint path )  )   {  continue ;   }  try  {   server endpoint config endpoint config =  server endpoint config .  builder . create ( jsr356 endpoint . class endpoint path )  . configurator ( configurator )  . build (  )  ;  container . add endpoint ( endpoint config )  ;   }  catch  (   deployment exception e )   {  logger . warn ( "" duplicate  servlet  mapping  path  {  }  .   use  {  }  init - param to prevent this message"" servlet path  application config . jsr356   mapping   path )  ;  logger . trace ( """" e )  ;  servlet path = io utils . guest servlet path ( config )  ;  logger . warn ( "" duplicate guess  {  } "" servlet path e )  ;   }   }   }  "
198,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\container\JSR356AsyncSupport.java,get container name,"@ override public  string   (  )  {  return super . get container name (  )   +  "" and jsr356 /  web socket api"" ;   }  "
199,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\container\JSR356AsyncSupport.java,get endpoint instance,public  < t > t   ( java . lang .  class < t >  endpoint class )  throws java . lang .  instantiation exception  {  if  ( jsr356 endpoint . class . is assignable from ( endpoint class )  )   {  jsr356 endpoint e = new jsr356 endpoint ( framework  web socket processor factory . get default (  )  . get web socket processor ( framework )  )  ;  if  ( h request . get (  )   !  =  null )   {  e . handshake request ( h request . get (  )  )  ;  h request . set ( null )  ;   }  else  {  end point . set ( e )  ;   }  return  ( t ) e ;   }  else  {  return super . get endpoint instance ( endpoint class )  ;   }   }  
200,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\container\JSR356AsyncSupport.java,modify handshake,public void   (  server endpoint config sec  handshake request request  handshake response response )  {  if  ( end point . get (  )   =  =  null )   {  h request . set ( request )  ;   }  else  {  end point . get (  )  . handshake request ( request )  ;  end point . set ( null )  ;   }   }  
201,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\container\JSR356AsyncSupport.java,support web socket,public boolean   (  )  {  return true ;   }  
202,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\container\NettyCometSupport.java, netty comet support,public   (  atmosphere config config )  {  super ( config )  ;   }  
203,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\container\NettyCometSupport.java,action,@ override public void   (  atmosphere resource impl r )  {  super . action ( r )  ;  if  ( r . is resumed (  )  )   {  complete ( r )  ;   }   }  
204,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\container\NettyCometSupport.java,complete,"@ override public  async support   (  atmosphere resource impl r )  {  try  {   atmosphere response response = r . get response ( false )  ;   asyncio writer a = response . get asyncio writer (  )  ;  if  ( a  !  =  null )   {  a . close ( response )  ;   }   }  catch  (  io exception e )   {  logger . trace ( """" e )  ;   }  return t"
205,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\container\NettyCometSupport.java,service,@ override public  action   (  atmosphere request req  atmosphere response res )  throws io exception   servlet exception  {   action action ;  action = suspended ( req res )  ;  if  ( action . type (  )   =  =   action . type . suspend )   {  req . set attribute ( suspend action )  ;   }  else if  ( action . type (  ) 
206,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\container\NettyCometSupport.java,support web socket,@ override public boolean   (  )  {  return true ;   }  
207,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\container\BlockingIOCometSupport.java, blockingio comet support,public   (  atmosphere config config )  {  super ( config )  ;   }  
208,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\container\BlockingIOCometSupport.java,action,"@ override public void   (  atmosphere resource impl r )  {  try  {  super . action ( r )  ;  if  ( r . action (  )  . type (  )   =  =   action . type . resume )   {  complete ( r )  ;   }   }  catch  (   exception ex )   {  logger . error ( """" ex )  ;   }   }  "
209,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\container\BlockingIOCometSupport.java,cancelled,@ override public  action   (  atmosphere request req  atmosphere response res )  throws io exception   servlet exception  {   action a = super . cancelled ( req res )  ;  if  ( req . get attribute ( latch )   !  =  null )   {   count down latch latch =  (  count down latch ) req . get attribute ( latch )  ;  latch . co
210,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\container\BlockingIOCometSupport.java,complete,@ override public  async support   (  atmosphere resource impl r )  {   atmosphere request req = r . get request ( false )  ;   count down latch latch = null ;  if  ( req . get attribute ( latch )   !  =  null )   {  latch =  (  count down latch ) req . get attribute ( latch )  ;   }  if  ( latch  !  =  null )   {  latch . count down (  ) 
211,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\container\BlockingIOCometSupport.java,on resume,@ override public void   (  atmosphere resource event event )  {  latch . count down (  )  ;   }  
212,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\container\BlockingIOCometSupport.java,service,@ override public  action   (  atmosphere request req  atmosphere response res )  throws io exception   servlet exception  {   action action = null ;  action = suspended ( req res )  ;  if  ( action . type (  )   =  =   action . type . suspend )   {  suspend ( action req res )  ;   }  else if  ( action . type (  )   =  =  
213,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\container\BlockingIOCometSupport.java,suspend,"protected void   (  action action  atmosphere request req  atmosphere response res )  throws io exception   servlet exception  {  final  count down latch latch = new  count down latch ( 1 )  ;  req . set attribute ( latch latch )  ;  boolean ok = true ;   atmosphere resource resource = req . resource (  )  ;  if  ( resource  !  =  null )   {  try  {  resource . add event listener ( new  atmosphere resource event listener adapter .  on resume (  )  {  @ override public void on resume (   atmosphere resource event event )  {  latch . count down (  )  ;   }   }   )  ;  if  ( action . timeout (  )   !  =   - 1 )   {  ok = latch . await ( action . timeout (  )   time unit . milliseconds )  ;   }  else  {  latch . await (  )  ;   }   }  catch  (   interrupted exception ex )   {  logger . trace ( """" ex )  ;   }  finally  {  if  (  ! ok )   {  timedout ( req res )  ;   }  else  {   atmosphere resource impl . class . cast ( resource )  . cancel (  )  ;   }   }   }   }  "
214,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\container\JSR356Endpoint.java,jsr endpoint,"public   (  atmosphere framework framework  web socket processor web socket processor )  {  this . framework = framework ;  this . web socket processor = web socket processor ;  if  ( framework . is use native implementation (  )  )   {  throw new  illegal state exception ( "" you cannot use  web socket native implementation with jsr356 .   please set ""  +   application config . property   native   cometsupport  +  "" to false"" )  ;   }   string s = framework . get atmosphere config (  )  . get init parameter (  application config . websocket   idletime )  ;  if  ( s  !  =  null )   {  web socket write timeout =  integer . value of ( s )  ;   }  else  {  web socket write timeout =  - 1 ;   }  s = framework . get atmosphere config (  )  . get init parameter (  application config . websocket   maxbinarysize )  ;  if  ( s  !  =  null )   {  max binary buffer size =  integer . value of ( s )  ;   }  else  {  max binary buffer size =  - 1 ;   }  s = framework . get atmosphere config (  )  . get init parameter (  application config . websocket   maxtextsize )  ;  if  ( s  !  =  null )   {  max text buffer size =  integer . value of ( s )  ;   }  else  {  max text buffer size =  - 1 ;   }   }  "
215,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\container\JSR356Endpoint.java,call,@ override public  inet socket address   (  )  throws  exception  {  return  (  inet socket address ) endpoint config . get user properties (  )  . get ( javax   websocket   endpoint   local   address )  ;   }  
216,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\container\JSR356Endpoint.java,handshake request,public jsr356 endpoint   (  handshake request handshake request )  {  this . handshake request = handshake request ;  return this ;   }  
217,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\container\JSR356Endpoint.java,on close,"@ override public void   ( javax . websocket .  session session javax . websocket .  close reason close code )  {  logger . trace ( "" {  }  closed  {  } "" session close code )  ;  if  ( request  !  =  null )   {  request . destroy (  )  ;  web socket processor . close ( web socket close code . get close code (  )  . get code (  ) "
218,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\container\JSR356Endpoint.java,on error,"@ override public void   ( javax . websocket .  session session java . lang .  throwable t )  {  try  {  logger . debug ( "" problem in web socket session"" t )  ;  web socket processor . notify listener ( web socket new  web socket event listener .  web socket event <  throwable >  ( t  web socket event listene"
219,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\container\JSR356Endpoint.java,on message,@ override public void   (  byte buffer bb )  {  byte[] b = bb . has array (  )   ?  bb . array (  )  : new byte[bb . limit (  ) ] ;  bb . get ( b )  ;  web socket processor . invoke web socket protocol ( web socket b 0 b . length )  ;   }  
220,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\container\JSR356Endpoint.java,on open,"@ override public void   (  session session final  endpoint config endpoint config )  {  if  ( framework . is destroyed (  )  )  return ;  if  (  ! session . is open (  )  )   {  logger . trace ( "" session  closed  {  } "" session )  ;  return ;   }  if  ( max binary buffer size  !  =   - 1 )  session . set max binary message buff"
221,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\container\Servlet30CometSupport.java, comet listener,public   (  asynchronous processor processor  string uuid )  {  this . p = processor ;  this . uuid = uuid ;   }  
222,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\container\Servlet30CometSupport.java, servlet comet support,public   (  atmosphere config config )  {  super ( config )  ;   }  
223,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\container\Servlet30CometSupport.java,action,@ override public void   (  atmosphere resource impl r )  {  super . action ( r )  ;  if  ( r . action (  )  . type (  )   =  =   action . type . resume && r . is in scope (  )  )   {  end async context ( r . get request ( false )  )  ;   }   }  
224,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\container\Servlet30CometSupport.java,cancelled,@ override public  action   (  atmosphere request req  atmosphere response res )  throws io exception   servlet exception  {   action action = super . cancelled ( req res )  ;  if  ( req . get attribute ( max   inactive )   !  =  null &&  long . class . cast ( req . get attribute ( max   inactive )  )   =  =   - 1 )   {  e
